10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
136.869,14.4533,2682.23,127.544,169832,1497.56
134.414,13.0633,2500.2,122.478,168843,1506.91
129.215,12.867,2892.71,122.723,169740,1477.96
135.748,12.9677,2666.76,122.916,169099,1478.49
140.81,12.7474,2636.2,130.203,168437,1465.41
