10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
592.91,5.2966,10603.4,45.8151,163646,521.296
577.181,5.0808,10557.5,44.5535,163165,505.196
572.714,4.8374,10523.7,44.4299,163573,498.731
575.799,6.2169,10547.1,44.2429,163678,494.645
572.3,4.8665,10507.3,43.6649,163435,486.33
