10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
132.324,13.7408,2666.37,130.921,61691.2,1488.84
122.58,12.941,2641.9,123.446,58006.2,1476.25
135.991,12.8411,2671.8,122.177,57333.9,1481.33
125.616,12.7789,2508.41,124.257,57156.2,1528.83
106.29,12.761,2562.89,128.458,55657.9,1463.58
