10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
307.478,8.7283,6901.91,53.4912,121427,515.697
241.174,4.8731,6872.05,44.728,118948,523.817
245.972,4.9095,7006.27,44.3645,118948,520.845
241.226,4.87,6883.14,45.1606,119347,503.44
241.363,4.8337,6866.51,44.1506,119190,498.468
