10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
701.688,9.8827,11754.3,48.1172,185511,562.134
689.297,5.1833,11718.3,47.2614,185485,573.352
694.538,5.2126,11710.7,47.1241,185187,547.505
684.474,5.1516,11676.8,46.4511,185312,538.828
684.706,5.079,11672.2,46.6715,185449,530.521
