10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
11749.5,12.6827,424018,120.059,6.24511e+06,1466.4
11722.8,11.8763,423699,119.57,6.24433e+06,1451.79
11717.9,11.9836,423788,118.999,6.24793e+06,1440.1
11712.9,12.0963,424269,117.655,6.25947e+06,1430.78
11719.1,12.0096,423903,117.188,6.24364e+06,1428.06
