10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
24.6371,4.9336,2439.79,46.5577,78841.4,525.163
23.6671,4.7865,2411.27,45.1544,78485.1,519.232
24.5193,4.7715,2403.21,44.6879,78458.3,518.556
24.4256,4.7292,2409.17,44.6895,78460.1,507.939
24.2937,4.7019,2404.31,44.8688,78517.6,502.418
