10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
32.9635,5.1331,370.197,46.8149,25108.8,519.026
17.6538,4.7213,365.259,45.6262,24824.7,519.755
17.7335,4.5765,374.24,44.6438,24852,512.477
18.2864,4.4527,375.111,44.3346,24984.6,512.668
17.9666,4.5324,367.158,44.5655,25049,505.092
