10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
1738.68,13.1852,168980,123.392,4.51957e+06,1475.52
1670.7,12.6672,167662,122.851,4.5316e+06,1489.43
1674.56,12.8625,168814,123.009,4.51967e+06,1479.82
1686.08,12.8091,168677,122.865,4.52556e+06,1460.25
1673.2,12.8014,167647,121.802,4.5175e+06,1456.43
