10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
1718.79,13.9702,168887,124.234,4.54494e+06,1489.12
1666.06,12.6567,167680,122.938,4.5578e+06,1509.47
1678.56,12.8068,168574,123.248,4.54531e+06,1466.77
1677.26,12.7229,168537,120.186,4.5494e+06,1454.56
1664.23,12.75,167623,121.388,4.54309e+06,1452.41
