10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
25.7965,4.7165,1631.04,40.2687,27742,438.638
22.7176,4.6732,1617.81,39.0674,27782.1,436.647
23.1793,4.4545,1601.82,38.9898,27746.1,437.599
23.3769,4.4302,1615.48,39.37,27666.9,433.885
24.7714,4.4175,1601.58,38.9175,27844.3,434.294
