10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
16780.3,12.7423,454116,126.443,6.57141e+06,1517.99
16800.7,12.3677,454456,124.771,6.57337e+06,1500.18
16725,11.9459,453205,124.286,6.88003e+06,1675.87
18999.8,11.8934,459870,123.417,6.5688e+06,1481.21
16747,12.1348,453988,122.579,6.56804e+06,1480
