10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
646.84,5.4214,11297.5,44.036,175379,506.451
638.48,4.9863,11294.3,43.5265,175474,504.249
635.522,4.791,11244.1,43.5689,175422,502.113
635.254,4.7979,11322.1,43.2059,175152,491.954
638.263,4.9527,11273,42.5794,175439,477.743
