10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
611.185,5.3626,10226.6,44.3485,160001,530.641
595.206,5.0733,10188.8,44.0521,160032,501.42
594.407,4.9686,10209.4,43.87,160448,496.28
594.658,4.8575,10178.3,43.5305,160290,492.341
598.979,4.7733,10184.3,43.5018,160192,485.179
