10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
11754.9,12.793,424022,121.811,6.24273e+06,1464.45
11742.6,12.2361,424200,120.945,6.2421e+06,1461.26
11751.1,11.9775,423942,120.678,6.24453e+06,1446.66
11727.9,14.9188,428309,118.851,6.25345e+06,1433.25
11718.5,11.8248,423867,119.461,6.24309e+06,1429.25
