10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
256.029,5.7299,7149.34,45.3874,119735,514.373
239.491,4.8347,7078.98,45.5779,119730,514.103
240.268,4.9644,7075.73,44.9275,119975,510.629
239.718,4.7719,7074.03,44.5846,119527,499.279
239.871,4.8829,7149.16,43.4129,119648,489.24
