10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
8398.24,13.1337,395742,122.45,5.88954e+06,1454.6
8381.29,12.625,395705,121.038,5.88602e+06,1430.98
8366.97,12.5099,395620,121.06,5.88631e+06,1426.53
8359.21,12.2972,395828,119.518,5.88827e+06,1423.37
8395.19,12.3446,395493,119.656,5.90368e+06,1420.4
