10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
18.2839,4.6698,391.929,39.5352,17034.8,434.863
17.2906,5.1942,391.363,38.7407,17458,436.057
16.8235,4.4163,363.673,39.2994,17244.9,438.849
16.0906,4.4887,388.901,38.931,17025.5,440.911
16.5701,4.4113,374.148,38.7678,17100.2,438.611
