10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
21.4175,4.9278,391.241,40.5319,8381.93,440.705
17.0487,4.3338,382.245,38.9362,8486.81,488.308
18.9063,4.4691,391.921,41.8074,8611.08,445.107
17.3584,4.454,372.574,39.7476,8535.72,454.757
17.2113,5.0085,386.969,39.4518,8530.88,444.603
