10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
29.0123,5.055,2446.71,45.4077,79606.5,521.191
24.7039,4.684,2412.1,45.1081,79623.8,517.461
26.8194,4.6968,2411.78,44.8685,79631.4,517.919
24.9835,4.749,2411.93,45.0818,79752.3,517.889
25.6675,4.7798,2418.56,44.9016,79648.3,502.613
