10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
249.804,5.4003,7119.6,46.1282,119507,512.239
241.027,4.9129,7032.93,44.9102,119304,509.572
241.673,4.8641,7051.96,44.7682,118937,518.918
241.732,4.8491,7075.36,45.8058,119507,496.138
240.95,4.8685,7076.1,44.5151,119340,502.682
