10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
25.0556,4.5659,1627.04,39.7703,27669.6,433.916
23.9863,4.3799,1599.8,38.9617,27523.7,430.797
24.46,4.3583,1603.8,39.7416,27747.4,435.624
23.9523,4.4068,1600.8,39.0885,27529.3,430.168
25.8388,4.3336,1593.33,38.761,27792.5,431.961
