10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
719.509,5.7763,11775.3,47.7051,184559,555.839
702.323,5.1165,11691.9,47.4724,184570,561.56
714.353,7.3567,11739.5,47.6112,184502,554.105
701.654,5.0415,11689.4,46.3959,184753,555.23
707.539,5.0536,11715.3,46.5423,184425,537.495
