10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
21.4254,4.6161,413.342,41.7635,8976.84,449.56
17.2652,4.4301,377.221,39.2813,8656.61,439.76
16.6578,4.4248,367.238,38.6814,9063.11,449.833
17.6776,4.4596,364.322,39.2758,8806.15,446.591
17.2362,4.5029,383,39.4959,8727.18,445.835
