10000GiftWrapping,10000DivideAndConquer,100000GiftWrapping,100000DivideAndConquer,1000000GiftWrapping,1000000DivideAndConquer
16757.2,13.4625,453002,127.674,6.58229e+06,1510.2
16762.4,12.6369,453584,126.61,6.58378e+06,1495.54
16737.1,12.2874,451987,125.629,6.89069e+06,1497.05
16771.4,12.3398,452459,125.965,6.5789e+06,1480.8
16740.8,12.4349,452942,124.986,6.57747e+06,1477.72
